date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:23:28	3251/3251	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:23:28%20GMT	https://softivuspro.com/bankhub-html/assets/images/card-sm-1.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/card-sm-1.png	(from https://softivuspro.com/bankhub-html/)
10:23:29	3891/3891	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:23:29%20GMT	https://softivuspro.com/bankhub-html/assets/images/card-sm-2.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/card-sm-2.png	(from https://softivuspro.com/bankhub-html/)
10:23:29	2834/2834	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:23:30%20GMT	https://softivuspro.com/bankhub-html/assets/images/card-sm-3.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/card-sm-3.png	(from https://softivuspro.com/bankhub-html/)
10:23:30	2988/2988	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:23:30%20GMT	https://softivuspro.com/bankhub-html/assets/images/card-sm-8.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/card-sm-8.png	(from https://softivuspro.com/bankhub-html/)
10:23:31	2711/2711	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:23:31%20GMT	https://softivuspro.com/bankhub-html/assets/images/card-sm-4.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/card-sm-4.png	(from https://softivuspro.com/bankhub-html/)
10:23:31	4494/4494	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:23:31%20GMT	https://softivuspro.com/bankhub-html/assets/images/card-sm-5.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/card-sm-5.png	(from https://softivuspro.com/bankhub-html/)
10:23:32	4664/4664	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:23:32%20GMT	https://softivuspro.com/bankhub-html/assets/images/card-sm-6.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/card-sm-6.png	(from https://softivuspro.com/bankhub-html/)
10:23:32	4729/4729	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:23:33%20GMT	https://softivuspro.com/bankhub-html/assets/images/card-sm-7.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/card-sm-7.png	(from https://softivuspro.com/bankhub-html/)
10:23:33	2590/2590	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:23:33%20GMT	https://softivuspro.com/bankhub-html/assets/images/placeholder.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/placeholder.png	(from https://softivuspro.com/bankhub-html/)
10:23:34	67/67	---MC-	302	error ('Found')	text/plain	date:Mon,%2010%20Feb%202025%2009:23:34%20GMT	https://unpkg.com/@popperjs/core@2/dist/umd/popper.min.js	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/unpkg.com/@popperjs/core@2/dist/umd/popper.min.52.delayed	(from https://softivuspro.com/bankhub-html/)
10:23:34	20122/20122	---MCZ	200	added ('OK')	application/javascript	etag:W/%224e9a-hx1u8QcL02PqOQ4MjDhOR9zn84k%22	https://unpkg.com/@popperjs/core@2.11.8/dist/umd/popper.min.js	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/unpkg.com/@popperjs/core@2.11.8/dist/umd/popper.min.js	(from https://softivuspro.com/bankhub-html/)
10:23:35	62/62	---MC-	302	error ('Found')	text/plain	date:Mon,%2010%20Feb%202025%2009:23:35%20GMT	https://unpkg.com/tippy.js@6/dist/tippy-bundle.umd.js	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/unpkg.com/tippy.js@6/dist/tippy-bundle.umd.54.delayed	(from https://softivuspro.com/bankhub-html/)
10:23:35	79783/79783	---MCZ	200	added ('OK')	application/javascript	etag:W/%22137a7-DygBDZIEbd27h9YUvWk90WDL2FQ%22	https://unpkg.com/tippy.js@6.3.7/dist/tippy-bundle.umd.js	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/unpkg.com/tippy.js@6.3.7/dist/tippy-bundle.umd.js	(from https://softivuspro.com/bankhub-html/)
10:23:36	9413/9413	---M-Z	200	added ('OK')	application/x-javascript	etag:%2224c5-6757d5a0-b6f27acc6ec964f1;gz%22	https://softivuspro.com/bankhub-html/assets/js/libs/nice-select2.js	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/js/libs/nice-select2.js	(from https://softivuspro.com/bankhub-html/)
10:23:37	512609/512609	---M-Z	200	added ('OK')	application/x-javascript	etag:%227d261-6757d5a0-5be7364d32843502;gz%22	https://softivuspro.com/bankhub-html/assets/js/libs/apexcharts.min.js	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/js/libs/apexcharts.min.js	(from https://softivuspro.com/bankhub-html/)
10:23:37	79342/79342	---M-Z	200	added ('OK')	application/x-javascript	etag:%22135ee-6757d5a0-d00d78451272ba60;gz%22	https://softivuspro.com/bankhub-html/assets/js/charts.js	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/js/charts.js	(from https://softivuspro.com/bankhub-html/)
10:23:38	49127/49127	---M-Z	200	added ('OK')	application/x-javascript	etag:%22bfe7-6757d5a0-1f61ba958b2ccb9;gz%22	https://softivuspro.com/bankhub-html/assets/js/main.js	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/js/main.js	(from https://softivuspro.com/bankhub-html/)
10:23:38	3415/3415	---M-Z	200	added ('OK')	application/x-javascript	etag:%22d57-6757d5a0-4b5a5d41257a9131;gz%22	https://softivuspro.com/bankhub-html/assets/js/app.js	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/js/app.js	(from https://softivuspro.com/bankhub-html/)
10:23:39	156260/156260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-6757d5a0-76d0e9f08c2930e4;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.eot	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.eot	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:40	156260/156260	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2226264-6757d5a0-76d0e9f08c2930e4;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.eot?	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400d41d.eot	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:41	84772/84772	---M--	200	added ('OK')	font/woff2	etag:%2214b24-6757d5a0-52c6e04edb40f510;;;%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.woff2	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.woff2	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:42	98673/98673	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2218171-6757d5a0-1c8078b70dd5c4d1;;;%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.woff	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.woff	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:43	156072/156072	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%22261a8-6757d5a0-5d38e09216551a5a;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.ttf	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.ttf	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:44	927335/927335	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e2667-6757d5a0-7a9a92dec0d65d08;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.svg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-brands-400.svg	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:45	33916/33916	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-6757d5a0-b8e8176437bd0bb;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.eot	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.eot	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:45	33916/33916	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22847c-6757d5a0-b8e8176437bd0bb;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.eot?	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400d41d.eot	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:46	12900/12900	---M--	200	added ('OK')	font/woff2	etag:%223264-6757d5a0-f6aa454d85613d07;;;%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.woff2	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.woff2	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:46	15489/15489	---MCZ	200	added ('OK')	application/font-woff	etag:W/%223c81-6757d5a0-9391c2e2ac93165a;;;%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.woff	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.woff	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:47	33724/33724	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2283bc-6757d5a0-3d8e8d6401f5cd9;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.ttf	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.ttf	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:48	113535/113535	---M-Z	200	added ('OK')	image/svg+xml	etag:%221bb7f-6757d5a0-27e9464c968693c;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.svg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-regular-400.svg	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:49	226312/226312	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-6757d5a0-cc35c2ee7b859255;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.eot	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.eot	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:50	226312/226312	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%2237408-6757d5a0-cc35c2ee7b859255;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.eot?	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900d41d.eot	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:51	96752/96752	---M--	200	added ('OK')	font/woff2	etag:%22179f0-6757d5a0-85e25db45a98f269;;;%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.woff2	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.woff2	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:52	125421/125421	---MCZ	200	added ('OK')	application/font-woff	etag:W/%221e9ed-6757d5a0-1abe3fde8acf5094;;;%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.woff	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.woff	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:53	226128/226128	---M-Z	200	added ('OK')	application/x-font-ttf	etag:%2237350-6757d5a0-bfe8a28ffbf1174e;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.ttf	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.ttf	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:55	923151/923151	---M-Z	200	added ('OK')	image/svg+xml	etag:%22e160f-6757d5a0-1a773a77e9bf51c6;gz%22	https://softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.svg	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/css/line-awesome/fonts/la-solid-900.svg	(from https://softivuspro.com/bankhub-html/assets/css/line-awesome/css/line-awesome.min.css)
10:23:55	3027/3027	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:23:54%20GMT	https://softivuspro.com/bankhub-html/assets/images/user.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/user.png	(from https://softivuspro.com/bankhub-html/chat.html)
10:23:55	2743/2743	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:23:56%20GMT	https://softivuspro.com/bankhub-html/assets/images/user-1.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/user-1.png	(from https://softivuspro.com/bankhub-html/chat.html)
10:23:56	3634/3634	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:23:56%20GMT	https://softivuspro.com/bankhub-html/assets/images/user-2.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/user-2.png	(from https://softivuspro.com/bankhub-html/chat.html)
10:23:58	2700/2700	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:23:57%20GMT	https://softivuspro.com/bankhub-html/assets/images/user-10.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/user-10.png	(from https://softivuspro.com/bankhub-html/chat.html)
10:23:59	24743/24743	---MCZ	200	added ('OK')	text/css	etag:W/%229b536bda67650c506df72197baec4c01%22	https://cdn.quilljs.com/1.3.6/quill.snow.css	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/cdn.quilljs.com/1.3.6/quill.snow.css	(from https://softivuspro.com/bankhub-html/profile.html)
10:24:00	269405/269405	---M-Z	200	added ('OK')	application/javascript	etag:%2265bddda1-13edf%22	https://cdnjs.cloudflare.com/ajax/libs/quill/2.0.0-rc.0/quill.min.js	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/cdnjs.cloudflare.com/ajax/libs/quill/2.0.0-rc.0/quill.min.js	(from https://softivuspro.com/bankhub-html/profile.html)
10:24:01	20829/20829	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:01%20GMT	https://softivuspro.com/bankhub-html/assets/images/help-center.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/help-center.png	(from https://softivuspro.com/bankhub-html/help-center.html)
10:24:02	5487/5487	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:02%20GMT	https://softivuspro.com/bankhub-html/assets/images/ellipse1.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/ellipse1.png	(from https://softivuspro.com/bankhub-html/sign-in.html)
10:24:02	5126/5126	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:03%20GMT	https://softivuspro.com/bankhub-html/assets/images/ellipse2.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/ellipse2.png	(from https://softivuspro.com/bankhub-html/sign-in.html)
10:24:03	62056/62056	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:04%20GMT	https://softivuspro.com/bankhub-html/assets/images/auth.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/auth.png	(from https://softivuspro.com/bankhub-html/sign-in.html)
10:24:04	18456/18456	---MCZ	200	added ('OK')	text/css	etag:W/%224818-9A3iOlvSTL73NWGJ4Ic9+iBkD0c%22	https://cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.css	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.css	(from https://softivuspro.com/bankhub-html/dashboard.html)
10:24:05	15760/15760	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:05%20GMT	https://softivuspro.com/bankhub-html/assets/images/my-wallet-1.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/my-wallet-1.png	(from https://softivuspro.com/bankhub-html/dashboard.html)
10:24:05	23091/23091	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:06%20GMT	https://softivuspro.com/bankhub-html/assets/images/my-wallet-2.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/my-wallet-2.png	(from https://softivuspro.com/bankhub-html/dashboard.html)
10:24:06	20822/20822	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:06%20GMT	https://softivuspro.com/bankhub-html/assets/images/my-wallet-3.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/my-wallet-3.png	(from https://softivuspro.com/bankhub-html/dashboard.html)
10:24:07	153261/153261	---MCZ	200	added ('OK')	application/javascript	etag:W/%22256ad-b2PrjwGnATnUktd15IgD39WmhNI%22	https://cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.js	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/cdn.jsdelivr.net/npm/swiper@11/swiper-bundle.min.js	(from https://softivuspro.com/bankhub-html/dashboard.html)
10:24:07	2144/2144	---MCZ	200	added ('OK')	text/css	etag:W/%22860-DRX0a5A/RsAmscOz4QD8IDifUv0%22	https://cdn.jsdelivr.net/npm/jsvectormap/dist/css/jsvectormap.min.css	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/cdn.jsdelivr.net/npm/jsvectormap/dist/css/jsvectormap.min.css	(from https://softivuspro.com/bankhub-html/dashboard-03.html)
10:24:08	102246/102246	---MCZ	200	added ('OK')	application/javascript	etag:W/%2218f66-8/tRuwi7FOkeF4316ld0a07TOqE%22	https://cdn.jsdelivr.net/npm/jsvectormap/dist/maps/world.js	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/cdn.jsdelivr.net/npm/jsvectormap/dist/maps/world.js	(from https://softivuspro.com/bankhub-html/dashboard-03.html)
10:24:09	1327/1327	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:09%20GMT	https://softivuspro.com/bankhub-html/assets/images/chrome.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/chrome.png	(from https://softivuspro.com/bankhub-html/dashboard-05.html)
10:24:10	1492/1492	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:10%20GMT	https://softivuspro.com/bankhub-html/assets/images/firefox.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/firefox.png	(from https://softivuspro.com/bankhub-html/dashboard-05.html)
10:24:11	1292/1292	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:11%20GMT	https://softivuspro.com/bankhub-html/assets/images/edge.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/edge.png	(from https://softivuspro.com/bankhub-html/dashboard-05.html)
10:24:11	1076/1076	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:12%20GMT	https://softivuspro.com/bankhub-html/assets/images/opera.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/opera.png	(from https://softivuspro.com/bankhub-html/dashboard-05.html)
10:24:12	1113/1113	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:12%20GMT	https://softivuspro.com/bankhub-html/assets/images/usa-sm.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/usa-sm.png	(from https://softivuspro.com/bankhub-html/bank-account.html)
10:24:13	937/937	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:13%20GMT	https://softivuspro.com/bankhub-html/assets/images/cn-sm.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/cn-sm.png	(from https://softivuspro.com/bankhub-html/bank-account.html)
10:24:13	2243/2243	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:13%20GMT	https://softivuspro.com/bankhub-html/assets/images/euro-sm.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/euro-sm.png	(from https://softivuspro.com/bankhub-html/bank-account.html)
10:24:14	844/844	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:14%20GMT	https://softivuspro.com/bankhub-html/assets/images/jp-sm.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/jp-sm.png	(from https://softivuspro.com/bankhub-html/bank-account.html)
10:24:15	1187/1187	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:15%20GMT	https://softivuspro.com/bankhub-html/assets/images/uk-sm.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/uk-sm.png	(from https://softivuspro.com/bankhub-html/bank-account.html)
10:24:15	746/746	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:15%20GMT	https://softivuspro.com/bankhub-html/assets/images/visa-sm.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/visa-sm.png	(from https://softivuspro.com/bankhub-html/account-details.html)
10:24:16	932/932	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:16%20GMT	https://softivuspro.com/bankhub-html/assets/images/mastercard.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/mastercard.png	(from https://softivuspro.com/bankhub-html/deposit-details.html)
10:24:17	1660/1660	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2009:24:17%20GMT	https://softivuspro.com/bankhub-html/assets/images/paypal-big.png	C:/Users/Orizma/Desktop/oreva/PERSONAL/OVO/BANK/template%20online%20banking%202/online%20banking/softivuspro.com/bankhub-html/assets/images/paypal-big.png	(from https://softivuspro.com/bankhub-html/transaction-01.html)
